timestamp,tx,ty,tz,rx,ry,rz,Distance,Angle X,Angle Y,Angle Z
12:32:04:906,err,err,err,err,err,err,err,err,err,err
12:32:05:025,err,err,err,err,err,err,err,err,err,err
12:32:05:149,1.6612949660815886,1.3224192104951469,105.89724361932257,-0.12937256202762865,0.007261595868417856,0.00039599103067706034,105.91852953899412,-7,0,0
12:32:05:273,err,err,err,err,err,err,err,err,err,err
12:32:05:396,1.8581671701582503,1.5150314328744985,112.12200015104493,-0.10731309537836238,-0.02040932548945809,-0.001415899395404208,112.14763048475777,-6,-1,0
12:32:05:522,err,err,err,err,err,err,err,err,err,err
12:32:05:738,1.854516992229869,1.5445718886693596,116.98318111657038,-0.15052773224565935,0.006346123490136148,-0.0003171023931385279,117.00807493393798,-9,0,0
12:32:05:860,1.874452723801384,1.5450628057917861,117.27929098990833,-0.1249988230077435,-0.022411409792311026,0.0009112264583124992,117.3044453001812,-7,-1,0
12:32:05:988,1.9261037028800971,1.5243495721886415,117.01691453569785,-0.14769852420324683,-0.020685747821206055,0.0017737220987940928,117.04269223043057,-8,-1,0
12:32:06:099,1.9241139924024062,1.6255312513188145,117.45123912108508,-0.065539941162979,-0.02232718284613242,0.0006659529802861903,117.47824538008337,-4,-1,0
12:32:06:214,1.9141853641231212,1.5433973426365424,117.3963959439549,-0.11434179749302122,-0.025552648547063916,0.001825718564752292,117.4221442556527,-7,-1,0
12:32:06:341,1.9112061603185944,1.5329158458746004,117.67286961592227,-0.1382673081058518,-0.0038407082734249207,0.0025746848250910444,117.69837205171368,-8,0,0
12:32:06:504,1.9839407591583038,1.5479327080511318,121.78228460477409,-0.1381981150402898,-0.000999627363781166,0.0002174778328102927,121.80827952221762,-8,0,0
12:32:06:626,2.0081518060314414,1.5874659404550469,123.44793969505014,-0.14879361293443621,0.001211176536547026,-0.00038933626645098335,123.47447726854692,-9,0,0
12:32:06:752,2.0117903326786553,1.5726702397887011,123.26265284458351,-0.12745944702785383,-0.005004482125573487,0.0011149063946789205,123.2890999979726,-7,0,0
12:32:06:871,2.0443722644662246,1.5976437366712257,123.29216081079902,-0.12735344356509373,-0.001609148940743042,-0.00036367646231101467,123.3194584842999,-7,0,0
12:32:06:997,2.0067095274419384,1.5676381003575441,123.07009571134138,-0.14866916026654367,0.009250932718798725,-0.0011533951020326694,123.09643711635178,-9,1,0
12:32:07:118,2.0051914256095973,1.5697851534293994,122.79981287111313,-0.15573002501298938,-0.006323713519214015,0.001317498059488477,122.82621486987892,-9,0,0
12:32:07:240,2.0068159627526385,1.5384456351950309,122.90902417258447,-0.15166881951742106,-0.005480243912052407,0.0022832053290417144,122.9350330391535,-9,0,0
12:32:07:365,2.024421330540653,1.5872813789730016,123.26277150366114,-0.12404261526692527,0.006487306251812668,-0.0010941722618385337,123.28961263084315,-7,0,0
12:32:07:488,2.010705038720111,1.5622103801475702,122.88502916788434,-0.13197299667651127,0.0007577961001205029,-0.0016038422900201915,122.91140642599596,-8,0,0
12:32:07:612,2.004747446299331,1.5361007399533246,123.07594176230674,-0.16101108255336688,-0.0039748941892336544,-0.002098752151857784,123.10185237633692,-9,0,0
12:32:07:732,2.0066767799034158,1.5602603433350923,122.99385011116168,-0.13868535542857005,-0.020034010041488696,-0.00032048341379278903,123.02011351484315,-8,-1,0
12:32:07:857,2.0096172142528803,1.6112135727869497,123.28063309428883,-0.10620825174695056,0.010664244529813793,-0.0009940557348435903,123.30753856376185,-6,1,0
12:32:07:982,1.9920024098961269,1.5359929729761803,122.83282142527469,-0.13399035065429488,-0.004494015996936039,0.0006125848889262944,122.85857465927026,-8,0,0
12:32:08:101,1.9715245196823379,1.5603474550692447,122.98867880785203,-0.13871629332295185,0.008322103084220945,0.00041545782973377896,123.01437602172048,-8,0,0
12:32:08:227,1.9917364909991024,1.6176813719984864,123.19033980565457,-0.11158838456672342,0.002575012147042512,0.0003003640291537924,123.21705940616961,-6,0,0
12:32:08:350,2.022406285735079,1.5897974120787728,123.08126558419806,-0.1326825393140392,-0.009086467047379044,-0.00107294126079173,123.1081456314079,-8,-1,0
12:32:08:472,2.035191732285537,1.542457320433818,122.85307051669355,-0.16294107881733058,0.0003384369271681348,-0.00011597240609072574,122.87960821614057,-9,0,0
12:32:08:595,2.0260260505315633,1.5826341725458237,123.00184151513204,-0.1417693052563497,-0.0004373282692918698,-0.00079749726273146,123.0287061160736,-8,0,0
12:32:08:716,2.041630792681647,1.5750021938956158,123.19680475000843,-0.16032159480085872,0.014306239325506648,-0.00010523152686295795,123.22378661937029,-9,1,0
12:32:08:840,2.0054089099755554,1.5582236607398816,122.98576282943185,-0.1415518691223852,0.009213100417436062,-0.0012054791599540803,123.0119814677024,-8,1,0
12:32:08:961,2.055173469489151,1.556699320263157,122.92832758091869,-0.16187875321961348,0.0051807703052029735,-0.0018289084165541204,122.95536089412715,-9,0,0
12:32:09:131,2.0125356119922095,1.5875660573499,123.1912471615032,-0.14030188886305475,0.005749442761229998,-4.819020871757759e-05,123.21791283243908,-8,0,0
12:32:09:248,2.0159962645553833,1.5898581154085374,123.08094164288235,-0.15176929133093683,-0.002141070989257392,-0.0014489183550519178,123.10771740822929,-9,0,0
12:32:09:394,2.0474981681466913,1.5881653509209792,123.13552211903011,-0.13713866006911238,0.00602100919229604,-0.00026810288674134614,123.16278384908561,-8,0,0
12:32:09:498,2.0007541309780144,1.5951197453523451,123.06420843949444,-0.1430878199044403,0.0028312355330232814,-0.0004319812864205025,123.0908072235046,-8,0,0
12:32:09:619,2.023392608377794,1.578919818452284,122.9193498764852,-0.14456042330900018,0.0021231113534420187,4.566447100852406e-06,122.94614137702135,-8,0,0
12:32:09:743,2.041814984377036,1.5945922484860926,123.20748783556877,-0.1292847129588372,-0.013300290983447064,0.0009146242621652046,123.23472234569762,-7,-1,0
12:32:09:864,2.0483857970127324,1.5824849967975247,123.12873972917757,-0.14609088319454375,-0.009530348097445114,9.238173510631219e-05,123.15594460047004,-8,-1,0
12:32:09:988,2.039790691443529,1.607905590590051,123.45006009401189,-0.11628705163244343,0.006576990539870597,-0.0009653815708934664,123.47738029156716,-7,0,0
12:32:10:112,2.012024197498549,1.574465737206432,122.8620121932133,-0.17014814910096038,-1.6084410036525594e-05,0.0006577811246570378,122.88857238935707,-10,0,0
12:32:10:232,2.0040682692733385,1.603707736666059,123.29272701280415,-0.11808109004844868,0.0034684678528349184,-0.0006214473338102138,123.31944170481148,-7,0,0
12:32:10:361,2.0325172127409754,1.5589112440916826,123.07534132045447,-0.18365242605546786,-0.006646779338036752,0.000293633822059758,123.10199418219598,-11,0,0
12:32:10:479,2.0369088870009135,1.6438824622565604,123.50379156241823,-0.08228019761368849,-0.000773330496685591,0.0010693855536835252,123.53152584525502,-5,0,0
12:32:10:603,2.015217353309471,1.6027020493169066,123.06491563019992,-0.11275732294767211,0.0021502643831177288,0.0015692603244860824,123.09184868994448,-6,0,0
12:32:10:730,2.0527007450577903,1.5779145652073623,123.20705792947493,-0.1562177355982925,-0.012386687723623387,0.0013218362063867773,123.23425870414788,-9,-1,0
12:32:10:952,2.053530602200813,1.6233787635943604,123.12925543585287,-0.06635048439754657,0.000545641788819786,0.00040124676286410475,123.15707811868454,-4,0,0
12:32:11:071,2.013783565950299,1.5652187062787832,123.11995515127866,-0.13458632310867538,0.0022243594071543597,-0.0007569199325581764,123.14637059329782,-8,0,0
12:32:11:194,1.978388689319782,1.5695330659886566,123.08672279392947,-0.14612498617577732,0.015968840621579543,0.00019098317223668066,123.11262641987985,-8,1,0
12:32:11:314,2.01831470820772,1.582765831532542,123.06802964508309,-0.12455346309542685,-0.018820345578545578,-0.0013215309508130654,123.09475481376892,-7,-1,0
12:32:11:473,2.0334862578648316,1.5798784974372053,123.46674846573336,-0.14190214187657468,0.0019017948518323998,0.0014797583963868355,123.49359926380096,-8,0,0
12:32:11:602,2.0191219472770814,1.539991905287461,122.95231204842783,-0.1703290345880698,-0.010185013521232883,-0.0027999724577964053,122.97853254353095,-10,-1,0
12:32:11:723,2.0534973149942233,1.5153272497723564,122.72960429639994,-0.18425397984658654,-0.00939591111845297,0.0007270036300184092,122.7561356456267,-11,-1,0
12:32:11:842,2.022538315361777,1.587909093730719,123.10628705134505,-0.15595184469810153,-0.008100482365568408,0.00021601324346177166,123.13313943896348,-9,0,0
12:32:11:962,2.000519416411722,1.540853113253998,122.83764934751699,-0.16508456662134946,-0.00168290575281466,-9.099043723467496e-05,122.86360080786989,-9,0,0
12:32:12:079,2.0238777209529215,1.5222818184591291,122.56768752014425,-0.1874217157851175,0.007198625715123972,-0.0009172781012548224,122.59384750875512,-11,0,0
12:32:12:204,2.023858549064361,1.5837738097971255,123.13782932145482,-0.14430953283700407,-0.009946249335360773,-0.0009910879800277127,123.16464327438682,-8,-1,0
12:32:12:324,2.018422064783806,1.5239029433864084,122.77326588558367,-0.1513229409047751,0.0036028425805280737,-0.0014041404734898783,122.79931239231225,-9,0,0
12:32:12:446,2.0148186014162297,1.5701136012221029,123.34883977139955,-0.11571492531804971,0.005143678530302954,-0.0013722668262977859,123.37528530328818,-7,0,0
12:32:12:572,2.040418522008445,1.5824415422236637,123.19551336741243,-0.11037142089601248,0.0018537834039684799,-0.00020210520062960403,123.22257075243888,-6,0,0
12:32:12:694,2.0254452626299657,1.607191344879635,123.554525953417,-0.10231482162075337,0.012074534197766449,-0.0003122309156839454,123.58157781847811,-6,1,0
12:32:12:819,1.9972448144901638,1.5539384788159618,123.18783336652378,-0.15526000436023607,0.024456028757118588,0.0001831960719426544,123.2138222813633,-9,1,0
12:32:12:940,2.026785876253784,1.5612072775476946,123.13970558389956,-0.12306793376076486,-0.009134086165620165,0.0027948226586224727,123.16627915318833,-7,-1,0
12:32:13:061,1.9953775582880695,1.6078932049340555,123.04946653393203,-0.14141765006325518,-0.005573489402114451,-0.00046847758243337363,123.07614743094558,-8,0,0
12:32:13:188,2.0275635022749845,1.5815563002719855,123.25597975993782,-0.1518486311954786,0.0037878499113640366,0.0003912816709523641,123.28280042515618,-9,0,0
12:32:13:309,2.0205129300839855,1.598642075611346,123.29786251955503,-0.14505646407558162,0.0008685992974850646,0.0027701206720550276,123.32477865732272,-8,0,0
12:32:13:434,2.042431655411296,1.6021181893667438,122.98905877634465,-0.12962880227842197,0.005975100687722078,-0.0037591778192676687,123.016449666095,-7,0,0
12:32:13:554,2.0131643801923307,1.6447811100941427,123.29069988996828,-0.05762794232926946,0.006531808444614482,-0.0018159910853015816,123.31810416593349,-3,0,0
12:32:13:679,2.0312000117727886,1.5735575702442872,122.92401148998339,-0.13431523547280166,-0.00943006033863027,-0.0023197578783626382,122.95086196405565,-8,-1,0
12:32:13:805,2.025753428343815,1.6634209010829446,123.45615472636607,-0.036268008390349424,0.009316735754969186,-0.0017615689731667284,123.48397785084121,-2,1,0
12:32:13:924,2.0094433612351903,1.5581495664851785,123.28122350857629,-0.17123965838825972,0.010998275427653836,0.00014471245013945332,123.30744406752211,-10,1,0
12:32:14:050,2.011780015580733,1.593852401112085,123.29351544742899,-0.0965342690598374,0.009180485194389918,-0.0004468903981264049,123.32022776370887,-6,1,0
12:32:14:212,2.0163445251768968,1.582179896472911,123.26520468425235,-0.1511566192481273,0.01667749583175053,-0.0006142353380624283,123.29184735545024,-9,1,0
12:32:14:332,2.0139923362706234,1.575156406508077,122.98518751018759,-0.15312301385917532,0.00023501886780282423,0.000538034584643772,123.01176216017524,-9,0,0
12:32:14:482,2.0164787427214974,1.5715927539759278,123.03992069609396,-0.14119320164291455,-0.0039049978100154687,-0.002001964735173598,123.06647868207365,-8,0,0
12:32:14:621,2.055695732437515,1.5434889040267001,122.72849685580712,-0.1570932255594945,-0.012648958648889826,-0.00042664483620697406,122.7554161062846,-9,-1,0
12:32:14:743,2.019682622395567,1.6128423867993937,123.23381669867246,-0.12068926659834077,0.013152955193130015,0.00012727006120351537,123.26091820435975,-7,1,0
12:32:14:891,1.9932053582422542,1.5477977294332657,122.9923524924425,-0.1588118616237818,-0.004491404991615016,-0.0007061571199871523,123.0182397737693,-9,0,0
12:32:14:989,2.030047508671193,1.5632950967965065,122.94755144924784,-0.15186086153435305,0.010540510811295273,0.001765593361002754,122.97424686418118,-9,1,0
12:32:15:115,2.0102954324710596,1.5941210042098723,123.0477313431485,-0.1439212040241831,0.005028380166311813,-0.0005121261639649751,123.07447622556647,-8,0,0
12:32:15:277,1.9993299326476175,1.5887827885856804,122.91670689281305,-0.14835114638547994,0.0016399958501968107,-4.800893473774416e-05,122.94323236478941,-8,0,0
12:32:15:400,2.0163824840087505,1.6001232771326606,123.04526528784376,-0.1344219706019947,-0.001347350782587941,6.207079436487217e-05,123.0721881766132,-8,0,0
12:32:15:524,2.023191077444974,1.5548747602360364,122.74268043364448,-0.13920422304283117,-0.002090347506937933,-0.0009918627139417113,122.76920028122544,-8,0,0
12:32:15:647,2.0355559555970224,1.6105341484087938,123.19962333155537,-0.1048462252894321,0.007406746324580941,-0.0005627998252774155,123.22696335351561,-6,0,0
12:32:15:773,2.0208880457859104,1.5655505145020148,123.1024738385038,-0.15326037243009538,0.010050849826380364,0.0015496060406642448,123.12901364855713,-9,1,0
12:32:15:933,2.0189428903175877,1.5499183665656957,122.97087803461926,-0.13529761045012773,-0.006525482447750547,-0.0005738263299500103,122.99721631786058,-8,0,0
12:32:16:056,2.022365095299799,1.555908523969719,122.7364699148051,-0.15660070390572678,-0.0009046415024088852,-0.0003831570550912892,122.76299059187791,-9,0,0
12:32:16:181,2.0194584777205606,1.5897458109852838,123.16226353500747,-0.09854200955475019,-0.015546080380115943,0.0009733015516262743,123.1890768832749,-6,-1,0
12:32:16:302,1.9865457500843382,1.5568040196655977,122.92758799177308,-0.1616225504507742,0.0008614583971500051,-0.0018093866286528685,122.95349483543743,-9,0,0
12:32:16:424,2.0352184912773366,1.6104684179907727,123.1541902665317,-0.14061540708940737,-0.007572336018858397,2.6135355821519833e-06,123.18153393685952,-8,0,0
12:32:16:552,2.023850794375078,1.5702653815620455,123.08874459912431,-0.1260595356078505,0.0030234632335039203,-0.001893044332117014,123.11539608186654,-7,0,0
12:32:16:671,2.0232706355831676,1.5745079209678134,123.07784316145867,-0.13808320778992936,0.0038963016626545255,-0.0015054811971765803,123.1045416568155,-8,0,0
12:32:16:797,2.0434861025264905,1.5315898157880676,122.70370109115129,-0.17615702990501572,-6.988294935229227e-05,-0.0017697572083689818,122.73027281107805,-10,0,0
12:32:16:960,2.0207076905339556,1.5746884098772709,123.05832809723346,-0.1560738326850709,-0.009751040689616899,-0.0029004621102106175,123.08499103158412,-9,-1,0
12:32:17:081,2.0312051544559564,1.5864847791893018,123.1171227651681,-0.1391831986063959,-0.002855223118891762,0.0006476098042255053,123.14409708267613,-8,0,0
12:32:17:205,2.0081408197183777,1.5718014926291228,122.87227115055983,-0.15503370010066939,0.003536676679333096,-0.0009144102227790484,122.89873151168301,-9,0,0
12:32:17:326,2.0362797514133066,1.54691827811546,123.27051598465252,-0.14988184166993332,0.006984310709534206,-0.0007126651821112074,123.29703768747916,-9,0,0
12:32:17:454,2.031076588583223,1.6283694300674334,123.25191540732362,-0.11585703715120188,0.0007938455319074495,0.0009434151139339145,123.27940424370783,-7,0,0
12:32:17:574,2.013382794498765,1.5641750696598673,123.13561670647101,-0.15675371678375496,0.003389010301665482,-0.00010672312795591227,123.16200897845354,-9,0,0
12:32:17:832,2.014528803432835,1.5840567361528877,122.96075931717343,-0.13803243725387682,-0.002446805046791243,-0.0015357343625129482,122.98746234433436,-8,0,0
12:32:17:955,2.041825659543016,1.61062806858367,123.15616200619145,-0.0855562558914576,-0.00014251781640982553,-0.00017701579222488374,123.18361666591281,-5,0,0
12:32:18:076,2.0420347443951874,1.5905721927624883,122.88760262946425,-0.12550628530105873,0.010125864832009918,0.0020984627235972235,122.91485958099133,-7,1,0
12:32:18:200,2.0496934377333997,1.5751902620986376,123.21220132560912,-0.14100312707169105,0.004269091395133744,-0.0007249291084862186,123.23931606047208,-8,0,0
12:32:18:322,2.0044524292673316,1.59979024936873,123.02900708315468,-0.15364223229793994,-0.0037847009277753546,-0.0016549039254016179,123.05573429243391,-9,0,0
12:32:18:450,2.021388686913415,1.6166591999515167,123.13619051726735,-0.13039708009800155,0.007606993004063845,-0.0010527956152442156,123.16339153456732,-7,0,0
12:32:18:568,2.0443722644662246,1.5976437366712257,123.29216081079902,-0.12735344356509373,-0.001609148940743042,-0.00036367646231101467,123.3194584842999,-7,0,0
12:32:18:688,2.0421823463079125,1.5597885950637318,123.18694791398896,-0.14591253351365902,-0.0012962845747218825,-0.00023195890054152087,123.21374755099647,-8,0,0
12:32:18:815,1.9566520549576423,1.5565676315775474,123.1715751292738,-0.13109245167085393,0.014647890985910964,-0.00037962468390223943,123.19694927181511,-8,1,0
12:32:18:939,1.9838881217284106,1.5681055446839076,123.12282795672138,-0.14974019786162676,0.009355766042154007,-0.0004200016074801225,123.14879427399691,-9,1,0
12:32:19:063,1.9914397222368416,1.557011334329453,122.8789563936809,-0.15956188507665658,-0.0033286645231672602,0.0007776313991985982,122.90495531451393,-9,0,0
12:32:19:195,1.9850779213723255,1.5901824121908632,123.27035365038756,-0.15764265572991593,-0.0008948413994255807,0.0025157224707566908,123.2965908026235,-9,0,0
12:32:19:310,2.0083645772023395,1.6700562515984585,123.28389815516434,0.00968963785412684,0.00019119197510070516,-0.00035473511592446356,123.311565396322,1,0,0
12:32:19:430,2.012055179292559,1.627096045033857,123.17668383846502,-0.09720756525510757,-0.008440247125113473,-0.0010077873289697974,123.20386052809162,-6,0,0
12:32:19:543,1.981270646531695,1.5804458105081154,122.16382776205391,-0.17575488198570627,-0.021089517475468757,-0.0007946128394852028,122.19011439478864,-10,-1,0
12:32:19:667,1.9112518116230552,1.5261269608109043,118.20097015986187,-0.13067051330610002,-0.025586491988899313,-0.002367881585021239,118.22627158851158,-7,-1,0
12:32:19:829,1.8578164980555942,1.5295015465525303,118.06599133158548,-0.1564841017531141,0.011853645421518734,0.003116150553938594,118.090512600426,-9,1,0
12:32:19:953,1.974226703081841,1.543238368013188,121.87441411295906,-0.12989762415170525,-8.719056141114182e-05,0.0018901491300082358,121.90017215374515,-7,0,0
12:32:20:076,2.004715287109652,1.5799394598014003,124.29407798913228,-0.1298730939883195,-0.007735110955468419,-0.0006256517740098071,124.32028360347118,-7,0,0
12:32:20:199,1.9754645076419388,1.6739072434002515,123.7541875782229,0.05003054405053923,0.03260002499353916,0.0003383951106105707,123.78127228553777,3,2,0
12:32:20:323,1.9922702580602647,1.5843533313948817,123.21373650424063,-0.1267844527697416,-0.012381321169910394,0.0004111920113134262,123.24002669423719,-7,-1,0
12:32:20:443,1.9920476918726828,1.5675806408410555,122.7053357261333,-0.1563776603723442,0.006342119453040416,-0.0001583355323966774,122.7315158332827,-9,0,0
12:32:20:565,1.9580116815179487,1.5742742055751828,122.61592546847909,-0.16192843026447193,0.0014750858473346045,-0.0009383891969769518,122.64166228289194,-9,0,0
12:32:20:695,2.0264161077115035,1.564821352752469,122.53875396593207,-0.154994638677257,-0.01034244670765641,-0.0008668659398583812,122.56549780272935,-9,-1,0
12:32:20:812,1.9998499225079367,1.5475448896569408,122.30099950465474,-0.15596688823976973,0.0035435192735444026,-0.0001049096740067564,122.32713834115313,-9,0,0
12:32:20:938,2.0063791608357078,1.556187029820687,122.41509955752213,-0.1456632748720572,-0.0005561453032634023,0.0009351631088537216,122.44143038647854,-8,0,0
12:32:21:057,2.015734110606575,1.60859229143834,122.77092936082192,-0.1124024627022327,0.009968023626449463,0.0012298722430312842,122.79801239956885,-6,1,0
12:32:21:181,2.01116022623731,1.554078419499523,122.31299933619047,-0.14597681067592572,0.0035291777503023308,-0.001429433029719671,122.33940383950089,-8,0,0
12:32:21:305,2.0135632028911092,1.5460099301493049,122.51387601607551,-0.1459370509821733,0.004503584139841371,-0.0014388856335161846,122.54017463655941,-8,0,0
12:32:21:427,1.9855349856644906,1.5490973381186317,122.54021701878418,-0.14184206123805637,0.011154566025435282,-0.00011230463742098323,122.56609171688957,-8,1,0
12:32:21:550,1.9824912643157548,1.5470822579236054,122.5258174973849,-0.14462892850246575,0.013603743392232425,-0.0008965287985198056,122.55162050551736,-8,1,0
