timestamp,tx,ty,tz,rx,ry,rz,Distance,Angle X,Angle Y,Angle Z
16:18:05:021,-93.60202552194065,-53.52754205175951,377.0227748133946,-0.26314171910038253,-0.07061333154694802,0.08315519335289649,392.1386357755438,-15,-3,5
16:18:05:160,err,err,err,err,err,err,err,err,err,err
16:18:05:268,-87.19362143841349,-47.65570912377912,345.9195096510938,0.9438648214576706,-0.20424720839751162,0.07293594505419855,359.90846251357965,54,-12,-2
16:18:05:385,err,err,err,err,err,err,err,err,err,err
16:18:05:506,err,err,err,err,err,err,err,err,err,err
16:18:05:638,-92.96890652338911,-53.193004163176376,374.6112040050427,-0.23667591759142134,-0.0538903367288321,0.0903665404802674,389.62323780566027,-14,-2,5
16:18:05:755,-93.09806383941545,-53.20327541636308,374.7002566926515,-0.2521062765966652,-0.06556554967002538,0.08422487743405878,389.7410940242461,-15,-3,5
16:18:05:879,-93.19914992896081,-53.46784234381926,375.557212184496,-0.25805615441141205,-0.06329877154455855,0.08755426841454338,390.6252825102018,-15,-3,5
16:18:06:002,-92.79309761070067,-53.18706519656652,374.0716209620237,-0.2665229054220379,-0.058127207601300156,0.0888380112989227,389.061692379973,-15,-3,5
16:18:06:125,-93.33459205213076,-53.41857659291811,376.22203915263765,-0.24022272264613986,-0.04770011303730737,0.08977913719962152,391.2900626682461,-14,-2,5
16:18:06:250,-93.16543217693686,-53.281518724394886,375.2733640979066,-0.2756711128917517,-0.07554615903459519,0.08082965758227643,390.31886425287394,-16,-4,5
16:18:06:370,-92.81952352932646,-53.158511245025444,373.85784397280537,-0.2550777817908953,-0.03042569581754026,0.08836287032059863,388.85855881797585,-15,-1,5
16:18:06:495,-92.62415171228095,-53.067985993830035,372.98230054100856,-0.27382811634845183,-0.0743067470315172,0.08917941858709229,387.957782670646,-16,-4,6
16:18:06:616,err,err,err,err,err,err,err,err,err,err
16:18:06:739,-93.19434551357679,-53.39255285231128,375.53596138417197,-0.25807155553335,-0.06483936982373782,0.08739238610420626,390.5934062788632,-15,-3,5
16:18:06:864,-93.06816907801331,-53.263689292656466,374.86826539242935,-0.24941434570812493,-0.06670560662773413,0.08423365925469417,389.90373310719554,-14,-3,5
16:18:07:026,err,err,err,err,err,err,err,err,err,err
16:18:07:150,err,err,err,err,err,err,err,err,err,err
16:18:07:270,err,err,err,err,err,err,err,err,err,err
16:18:07:396,-93.19434551357679,-53.39255285231128,375.53596138417197,-0.25807155553335,-0.06483936982373782,0.08739238610420626,390.5934062788632,-15,-3,5
16:18:07:754,err,err,err,err,err,err,err,err,err,err
16:18:07:863,-93.35205749037397,-53.439503693331936,375.8952381132491,-0.2823728307215338,-0.07105409418284843,0.08462974851135029,390.9828861074254,-16,-3,5
16:18:08:059,-93.2215983994372,-53.45848644717549,375.5022005068925,-0.2713704727018797,-0.07442159235424452,0.08141608655787959,390.5764698069858,-16,-4,5
16:18:08:226,err,err,err,err,err,err,err,err,err,err
16:18:08:356,err,err,err,err,err,err,err,err,err,err
16:18:08:474,err,err,err,err,err,err,err,err,err,err
16:18:08:591,-92.31629061235773,-52.80417072048083,371.8545162546404,-0.26971715032755983,-0.07669396459674668,0.08019490012981222,386.7639580116994,-16,-4,5
16:18:08:709,err,err,err,err,err,err,err,err,err,err
16:18:08:829,-92.87988540289177,-53.27091083163634,374.4341430529482,-0.2898705358367654,-0.07645350490593057,0.0827755077689726,389.4424097823478,-17,-4,5
16:18:08:955,-93.2456665194972,-53.35948322908015,375.30917061087274,-0.26066040903401416,-0.07479409925830431,0.0841341473221664,390.3830968673733,-15,-4,5
16:18:09:119,-93.33643804141137,-53.40052530659651,376.11783457205314,-0.2669046529075162,-0.07291536680274399,0.08743652327357608,391.1878477821736,-15,-3,6
16:18:09:240,err,err,err,err,err,err,err,err,err,err
16:18:09:379,err,err,err,err,err,err,err,err,err,err
16:18:09:483,err,err,err,err,err,err,err,err,err,err
16:18:09:612,-87.87359817364877,-47.991094926864,348.3268698221519,0.9313606779951944,-0.19495801649913783,0.07099118144588003,362.43140411443585,54,-11,-1
16:18:09:778,err,err,err,err,err,err,err,err,err,err
16:18:09:895,err,err,err,err,err,err,err,err,err,err
16:18:10:021,-93.51709551901408,-53.62868664010198,376.71798121087113,-0.2623122080854696,-0.0974357569088018,0.086556353339043,391.8391513780226,-15,-5,6
16:18:10:144,-93.2456665194972,-53.35948322908015,375.30917061087274,-0.26066040903401416,-0.07479409925830431,0.0841341473221664,390.3830968673733,-15,-4,5
16:18:10:268,-93.00846774532378,-53.32224886040093,374.77624539330543,-0.263310075948577,-0.05362271075900533,0.08469884395744653,389.8090191452303,-15,-2,5
16:18:10:391,err,err,err,err,err,err,err,err,err,err
16:18:10:553,-93.78338469339293,-53.70437905441885,377.76829979607965,-0.2580534704140884,-0.08210360419274944,0.08582371355981583,392.92285744785875,-15,-4,5
16:18:10:674,-87.2535110433558,-47.61568543387652,345.895952777664,0.9501267092648703,-0.20759284349021653,0.07190373146002085,359.89503863862706,55,-12,-2
16:18:10:799,-93.37301155543486,-53.51049370262902,376.12417065912945,-0.2531208218411576,-0.08796111173727654,0.08672124998263941,391.2176938448061,-15,-4,6
16:18:10:921,err,err,err,err,err,err,err,err,err,err
16:18:11:067,-87.64767478368593,-47.854374255321815,347.57680025837476,0.9318008157936312,-0.19496447493854893,0.07645767623181715,361.63764752609114,54,-12,-1
16:18:11:210,err,err,err,err,err,err,err,err,err,err
16:18:11:330,err,err,err,err,err,err,err,err,err,err
16:18:11:458,err,err,err,err,err,err,err,err,err,err
16:18:11:579,err,err,err,err,err,err,err,err,err,err
16:18:11:701,err,err,err,err,err,err,err,err,err,err
16:18:11:823,-87.69408207422775,-47.887268728536526,347.8065753402709,0.9314415495581299,-0.21966694506619955,0.07438150909073457,361.8740891346713,54,-13,-2
16:18:11:966,-93.19914992896081,-53.46784234381926,375.557212184496,-0.25805615441141205,-0.06329877154455855,0.08755426841454338,390.6252825102018,-15,-3,5
16:18:12:115,-93.24233949950799,-53.43391036179928,375.58453146533554,-0.27130199464015575,-0.07489075970500407,0.08141336175964481,390.6572115396437,-16,-4,5
16:18:12:241,-87.7374460127745,-47.89719077314563,347.7138470573396,0.9512856780080448,-0.21621049734371975,0.07799173432473445,361.7967934520959,55,-13,-2
16:18:12:359,err,err,err,err,err,err,err,err,err,err
16:18:12:562,-92.89987700417016,-53.24863728223341,374.51403857052566,-0.26380239374171227,-0.07904655238356041,0.08825158751305598,389.5209488669512,-15,-4,6
16:18:12:684,err,err,err,err,err,err,err,err,err,err
16:18:12:813,-92.9814006903387,-53.25314322269131,374.55723000401616,-0.27633317788958284,-0.05370552039157857,0.09267132193862825,389.5825415566196,-16,-2,6
16:18:12:933,err,err,err,err,err,err,err,err,err,err
16:18:13:057,-93.36079435125386,-53.52335769517977,376.2201712201706,-0.2665145416828188,-0.07441821747867634,0.08732414022926518,391.3088357982704,-15,-4,6
16:18:13:183,-93.2161388635247,-53.368557356161986,375.62257282948985,-0.2579590340979106,-0.06533826941467685,0.08739302862303251,390.6786002303521,-15,-3,5
16:18:13:299,-93.66194232405955,-53.57813580341187,377.1192575454461,-0.2488035975479774,-0.07183515355803517,0.08588683592442922,392.2526105556377,-14,-3,5
16:18:13:428,-93.02091327667534,-53.21674064246416,374.5362094854356,-0.2527505906124952,-0.05341219246107423,0.08742495667154904,389.56679017487124,-15,-2,5
16:18:13:546,-93.24370630438688,-53.360715590009335,375.5558522960825,-0.2466759936936138,-0.05071672122573088,0.08330041184541309,390.619959714674,-14,-2,5
16:18:13:668,-87.11706027006367,-47.561425701175615,345.24322233843236,0.9453829578933325,-0.2110581538550841,0.07532704006235395,359.2274404544433,55,-12,-2
16:18:13:795,-92.82365119334325,-53.12713127950315,373.9068288521843,-0.2690728770296086,-0.05709854695724084,0.08883613913356893,388.9023514471848,-16,-3,5
16:18:13:916,-93.04800492067369,-53.23667964098169,374.9311692264127,-0.24976148107278204,-0.06768955960259485,0.08429621092529264,389.95571150631855,-14,-3,5
16:18:14:043,err,err,err,err,err,err,err,err,err,err
16:18:14:162,err,err,err,err,err,err,err,err,err,err
16:18:14:329,-92.80091565806366,-53.05585230826912,373.6359063355336,-0.2452951784804286,-0.0415575542889505,0.08757787461898432,388.6267153893406,-14,-2,5
16:18:14:447,err,err,err,err,err,err,err,err,err,err
16:18:14:571,-93.38190404120715,-53.4989172436425,376.30402348759304,-0.2664299749927624,-0.07490134228885847,0.08732347787552854,391.391149927479,-15,-4,6
16:18:14:705,-92.94720179938719,-53.16100001607747,374.4148363205993,-0.2776353970462596,-0.06456879247491785,0.08893619200401923,389.4248886525187,-16,-3,6
16:18:14:820,-93.3598351575592,-53.487585707117866,376.21560026993814,-0.25293635149112625,-0.07661946086159449,0.09003177733012252,391.29932089372807,-15,-4,6
16:18:14:987,err,err,err,err,err,err,err,err,err,err
16:18:15:103,err,err,err,err,err,err,err,err,err,err
16:18:15:270,-93.03987133256089,-53.304707444991735,374.9003836495311,-0.24978004176136168,-0.05395613754429479,0.08760517479289934,389.9334650346662,-14,-2,5
16:18:15:393,-87.20043455459661,-47.6575129698385,345.9369689494621,0.9428745142828266,-0.19205774109618992,0.07917774149199762,359.92713264620926,54,-11,-1
16:18:15:515,-92.94625623144302,-53.2702284634952,374.41538215741565,-0.26427039951728076,-0.06745306996858838,0.09148243522660537,389.4401137326221,-15,-3,6
16:18:15:640,-93.03016723296508,-53.29828206877305,374.86247610866593,-0.26321848837745826,-0.05411024277082021,0.08469606199278411,389.89382513858317,-15,-2,5
16:18:15:794,err,err,err,err,err,err,err,err,err,err
16:18:15:925,err,err,err,err,err,err,err,err,err,err
16:18:16:049,-93.05046086560884,-53.28687944820653,374.54541279875207,-0.2757190925362578,-0.06391199309205162,0.08938735237998818,389.5922817988281,-16,-3,6
16:18:16:171,err,err,err,err,err,err,err,err,err,err
16:18:16:295,-93.38190404120715,-53.4989172436425,376.30402348759304,-0.2664299749927624,-0.07490134228885847,0.08732347787552854,391.391149927479,-15,-4,6
16:18:16:461,-92.7680315155276,-53.208705287416265,373.9706666088747,-0.2685158225774307,-0.06649635027751974,0.08580557526064757,388.9616092540691,-16,-3,5
16:18:16:581,err,err,err,err,err,err,err,err,err,err
16:18:16:706,-87.43551369680723,-47.68440402297267,346.5922710912189,0.9355705461990107,-0.19539937856062536,0.07162221776898062,360.61748962386673,54,-11,-1
16:18:16:827,-87.63209197822287,-47.879885386293346,347.5206631415808,0.9335207857164457,-0.20100770547388924,0.07326415955366194,361.58329369517116,54,-12,-1
16:18:16:953,-93.34633842013241,-53.47503892764792,375.87413921832615,-0.2558837903526689,-0.074450942627296,0.09001828079675188,390.9660947165073,-15,-4,6
16:18:17:077,-93.91637523780854,-53.81760925283339,378.31853352361406,-0.2533868318914825,-0.09384399433829453,0.08839637214902224,393.4990894664909,-15,-5,6
16:18:17:196,-92.57856465887791,-53.0253301136746,372.93943522219627,-0.28694801978259343,-0.06851290643674268,0.08705261083118998,387.8998564214905,-17,-3,5
16:18:17:319,err,err,err,err,err,err,err,err,err,err
16:18:17:443,err,err,err,err,err,err,err,err,err,err
16:18:17:563,-93.65801748745494,-53.57574078164722,377.10358074696376,-0.249210060743304,-0.08424026910109611,0.08265171567522187,392.2362742686664,-14,-4,5
16:18:17:690,-93.84847490930892,-53.678534389852466,377.5965598821549,-0.27063022612439636,-0.055148847778903776,0.09016378263624679,392.7697586778844,-16,-2,6
16:18:17:813,err,err,err,err,err,err,err,err,err,err
16:18:18:054,err,err,err,err,err,err,err,err,err,err
16:18:18:180,-93.38190404120715,-53.4989172436425,376.30402348759304,-0.2664299749927624,-0.07490134228885847,0.08732347787552854,391.391149927479,-15,-4,6
16:18:18:305,-93.21814343233665,-53.458715573150386,375.4882904461302,-0.24421859532186146,-0.07642044002456276,0.08704275753871844,390.56230334974737,-14,-4,5
16:18:18:426,-93.40309238314148,-53.44987002234709,375.9558409149876,-0.25584032370618476,-0.086745489751907,0.08671832390362492,391.0547539542704,-15,-4,6
16:18:18:552,-93.33797858346661,-53.5115938399119,376.12872898268967,-0.2530691828254229,-0.07610787384593651,0.09002784874931398,391.2138669416883,-15,-4,6
16:18:18:673,err,err,err,err,err,err,err,err,err,err
16:18:18:793,-92.61993150779735,-53.011707869857155,373.0739551588569,-0.26133254832889014,-0.04701578610345606,0.0888291327485582,388.0372004095238,-15,-2,5
16:18:18:926,-87.67193154534253,-47.883008121972665,347.54554239794237,0.9334565508986367,-0.20052722751228289,0.07317443789663224,361.6172757051025,54,-12,-1
16:18:19:041,-93.73971533134487,-53.71730218726523,377.5943521789551,-0.24440799224658064,-0.08346848961579846,0.0885608791198784,392.746963810192,-14,-4,6
16:18:19:166,-93.13695692926689,-53.45403957289483,375.45181035008176,-0.24606278482626842,-0.07874125127080088,0.08643146009632992,390.5072201481792,-14,-4,5
16:18:19:290,err,err,err,err,err,err,err,err,err,err
16:18:19:411,err,err,err,err,err,err,err,err,err,err
16:18:19:534,err,err,err,err,err,err,err,err,err,err
16:18:19:659,-92.54371568676913,-53.082360657857876,373.05387837187936,-0.2471572542535144,-0.05748728534182377,0.08856722420522753,388.0093716579864,-14,-3,5
16:18:19:780,-93.19434551357679,-53.39255285231128,375.53596138417197,-0.25807155553335,-0.06483936982373782,0.08739238610420626,390.5934062788632,-15,-3,5
16:18:19:901,-86.69182987907807,-47.3449711229768,343.6824837024662,0.9486805590748979,-0.19904221615381068,0.08206539717340805,357.5956784726494,55,-12,-1
16:18:20:025,-87.49021128028366,-47.79737864576066,346.6858308523048,0.9361374919795838,-0.20179810214804172,0.06835742503406261,360.7356258938501,54,-12,-2
16:18:20:151,-92.95638415786176,-53.310965908756316,374.457501028046,-0.2773041606039731,-0.06615274571586258,0.08880466104424814,389.4885987009089,-16,-3,6
16:18:20:272,err,err,err,err,err,err,err,err,err,err
16:18:20:394,-93.51709551901408,-53.62868664010198,376.71798121087113,-0.2623122080854696,-0.0974357569088018,0.086556353339043,391.8391513780226,-15,-5,6
16:18:20:517,err,err,err,err,err,err,err,err,err,err
16:18:20:640,-93.38190404120715,-53.4989172436425,376.30402348759304,-0.2664299749927624,-0.07490134228885847,0.08732347787552854,391.391149927479,-15,-4,6
16:18:20:763,-93.20023889144028,-53.32216146238259,375.55736013947535,-0.27143955186927005,-0.06375421092914405,0.08464623354969167,390.6057708065429,-16,-3,5
16:18:20:890,err,err,err,err,err,err,err,err,err,err
16:18:21:014,-93.30522472785073,-53.457657262709574,375.99494650174637,-0.2395173091969595,-0.07564114883638995,0.09294960609765614,391.07005239008413,-14,-4,6
16:18:21:137,-93.44152967538342,-53.48756917496038,376.2209604390775,-0.2677199468335471,-0.058428775434589686,0.08042606226023691,391.323971407354,-15,-3,5
16:18:21:259,-87.63602999212019,-47.84493505846492,347.5330836224692,0.9392225053861201,-0.19799149934507593,0.07552744836274469,361.59155932580984,54,-12,-1
16:18:21:379,-93.4163954608551,-53.45967876018061,376.2635826005095,-0.24108042080178377,-0.06169768943048146,0.08603783930905955,391.3551376760129,-14,-3,5
16:18:21:499,-93.3598351575592,-53.487585707117866,376.21560026993814,-0.25293635149112625,-0.07661946086159449,0.09003177733012252,391.29932089372807,-15,-4,6
16:18:21:624,-92.87345116752007,-53.191060350603756,374.10701664586963,-0.26774036049023275,-0.07186106730411215,0.08508013494456894,389.1154414009553,-16,-3,5
16:18:21:743,-92.97502964182661,-53.30434070628182,374.6412572307539,-0.25021295911676067,-0.054623019786224816,0.08740448489282333,389.66880872667986,-14,-2,5
16:18:21:869,-92.95638415786176,-53.310965908756316,374.457501028046,-0.2773041606039731,-0.06615274571586258,0.08880466104424814,389.4885987009089,-16,-3,6
16:18:22:090,-92.92674635421143,-53.12460031407448,374.14284473357134,-0.26946040514076736,-0.05683400232202329,0.07826349901489939,389.15353218471415,-16,-3,5
16:18:22:210,-87.88405947635471,-47.93507781296019,348.40237914290475,0.930131096627152,-0.20719669104586175,0.0752674442523286,362.4990998435918,54,-12,-1
16:18:22:376,-92.83544048677518,-53.076410477888984,373.81060037757425,-0.2809512144572297,-0.04281814911575974,0.0898660208767327,388.8057218126213,-16,-2,5
16:18:22:504,-87.5011823038694,-47.75545059728406,346.8869710520951,0.9406457669656432,-0.2044180642677794,0.07796761646040562,360.92604595958665,54,-12,-1
16:18:22:616,err,err,err,err,err,err,err,err,err,err
16:18:22:737,err,err,err,err,err,err,err,err,err,err
16:18:22:862,-93.23678149829868,-53.395648945746046,375.5611006431734,-0.2579031107307568,-0.0764369405872419,0.08413589574091372,390.6281263130071,-15,-4,5
16:18:22:979,err,err,err,err,err,err,err,err,err,err
16:18:23:103,err,err,err,err,err,err,err,err,err,err
16:18:23:223,err,err,err,err,err,err,err,err,err,err
16:18:23:344,-93.15741179569875,-53.444279429901144,375.38994000402244,-0.25826304741916456,-0.06451278679277539,0.08736307235597342,390.45127920456133,-15,-3,5
16:18:23:471,-93.00875160128336,-53.26527257957355,374.6328564365877,-0.26714735452417354,-0.06602319904985056,0.08091994157920947,389.66343715986807,-15,-3,5
16:18:23:590,err,err,err,err,err,err,err,err,err,err
16:18:23:714,-92.51263520030118,-53.00213108719297,372.52131233699646,-0.2908082682485828,-0.06357969117560541,0.0838253006579095,387.47895648249863,-17,-3,5
16:18:23:878,-93.41490595302425,-53.418484295492775,376.00331300559463,-0.28074771827086964,-0.058427857782967885,0.0884385231215284,391.098926756164,-16,-3,5
16:18:24:002,-92.73766868290771,-53.16561066031889,373.4054592195861,-0.25908745944565675,-0.06058110704374132,0.08519845857959227,388.405064751498,-15,-3,5
16:18:24:121,err,err,err,err,err,err,err,err,err,err
16:18:24:249,-92.45014966647278,-52.9152855408806,372.3770868680436,-0.25366677086083506,-0.03626995698287252,0.0889536543448218,387.31350666037537,-15,-1,5
16:18:24:374,-93.00533915502913,-53.24417361423551,374.4750843460899,-0.2528495726396634,-0.05355009946756744,0.08739511971439885,389.50805374371396,-15,-2,5
16:18:24:493,-93.02319161510985,-53.31032464855157,374.69188139032093,-0.2624373052912149,-0.04026337358876191,0.08842023437611041,389.7297921281022,-15,-2,5
16:18:24:619,-92.97934521503855,-53.37917753763157,374.6604871362727,-0.2501597904711143,-0.05307295968522669,0.08757149713610499,389.69857050340903,-14,-2,5
16:18:24:739,-87.78194326111768,-47.90433910748473,347.75022101753797,0.944711630493535,-0.20675932943053518,0.0820133458204699,361.843490318355,54,-12,-1
16:18:24:862,-92.91800059040268,-53.2389077828945,374.4459979055719,-0.26446148215069387,-0.05654853422025404,0.09470385396520682,389.458523443939,-15,-2,6
16:18:24:987,-93.5165615646238,-53.61296356464564,376.8607331276038,-0.2617653705245858,-0.08624722240268473,0.08991619282898704,391.97411817941384,-15,-4,6
16:18:25:108,-92.94673140186688,-53.27005095181052,374.41997011032385,-0.27634866097431854,-0.04191159870665631,0.09578307602544087,389.4446138080678,-16,-2,6
16:18:25:237,err,err,err,err,err,err,err,err,err,err
16:18:25:353,err,err,err,err,err,err,err,err,err,err
16:18:25:478,-92.79448850757134,-53.217877660842916,373.7933969594737,-0.28197730238057156,-0.055105127462719915,0.08617919349555188,388.7987438387744,-16,-2,5
16:18:25:604,err,err,err,err,err,err,err,err,err,err
16:18:25:724,err,err,err,err,err,err,err,err,err,err
16:18:25:874,-87.64292567974286,-47.88151650997788,347.55679930473207,0.9384395284159096,-0.1918585158144066,0.0786467495174736,361.6208660848403,54,-11,-1
16:18:26:012,-92.9018560725362,-53.16831156297049,374.1862507160654,-0.2547411600561923,-0.05581357914924776,0.08153574958180351,389.1952908773762,-15,-3,5
16:18:26:133,-93.01307229592047,-53.25337060600682,374.79175806196326,-0.24996873144124926,-0.05499336377119888,0.08743698106067836,389.8156166830724,-14,-2,5
16:18:26:301,err,err,err,err,err,err,err,err,err,err
16:18:26:419,err,err,err,err,err,err,err,err,err,err
16:18:26:547,-93.36079435125386,-53.52335769517977,376.2201712201706,-0.2665145416828188,-0.07441821747867634,0.08732414022926518,391.3088357982704,-15,-4,6
16:18:26:669,-87.88061881964819,-47.92794574664365,348.35274697889565,0.9304431628033465,-0.1950950785387482,0.07106953806393158,362.4496206031398,54,-11,-1
16:18:26:790,err,err,err,err,err,err,err,err,err,err
16:18:26:914,err,err,err,err,err,err,err,err,err,err
16:18:27:032,err,err,err,err,err,err,err,err,err,err
16:18:27:161,-92.99173084432161,-53.149312520571584,374.55729338630215,-0.23592732373306677,-0.04027215470572291,0.09409053364306856,389.5708888709532,-14,-2,6
16:18:27:286,-92.85872297468264,-53.21892000438937,374.0492807449248,-0.26779365089184876,-0.07204388362162609,0.0850549144486587,389.0602270917936,-16,-3,5
16:18:27:405,-92.96762087901425,-53.24610284281762,374.5002424908321,-0.26417664815811404,-0.06794582997424273,0.09148226741841704,389.5235007358915,-15,-3,6
16:18:27:528,-92.82064347612165,-53.1801739089736,374.00417138919425,-0.2421481927387263,-0.043347758446231524,0.08762435021490286,389.0024716744455,-14,-2,5
16:18:27:650,-93.41127483643643,-53.49454442292896,376.27611856902655,-0.266634018295499,-0.08635313874084152,0.08401803783863104,391.3707321133724,-15,-4,5
16:18:27:781,-93.25825231949653,-53.37146431553784,375.6463773636303,-0.2577868537541614,-0.07693137153008926,0.08413792479126436,390.71193436506456,-15,-4,5
16:18:27:907,-93.94874743440859,-53.944784259223496,378.45228684468003,-0.26461272808477365,-0.0812593850240962,0.08897185936939066,393.652816973582,-15,-4,6
16:18:28:022,-93.3664262442505,-53.467896234720804,376.0947722313624,-0.2802028296571304,-0.08371443601143862,0.08130349497305853,391.18203330054706,-16,-4,5
16:18:28:186,-92.94625623144302,-53.2702284634952,374.41538215741565,-0.26427039951728076,-0.06745306996858838,0.09148243522660537,389.4401137326221,-15,-3,6
16:18:28:305,err,err,err,err,err,err,err,err,err,err
16:18:28:429,-93.23918471116166,-53.36127414666273,375.57098706815776,-0.25682836648580115,-0.051670933903941944,0.09117256161727474,390.63350787087853,-15,-2,6
16:18:28:552,err,err,err,err,err,err,err,err,err,err
16:18:28:676,-93.3299446105556,-53.39553770416059,376.05840776661,-0.23981215382458895,-0.03374513218216426,0.09347692581652228,391.1284802461766,-14,-1,6
16:18:28:803,-93.10464671858068,-53.263720590706626,374.87236372305296,-0.25095137010290725,-0.06928026495694818,0.08368030843835683,389.91638623564603,-15,-3,5
16:18:28:920,-92.63862627507108,-53.05727475615702,373.15123676962764,-0.27413152331027973,-0.04626047731069934,0.08614303170687725,388.1221907922624,-16,-2,5
16:18:29:048,err,err,err,err,err,err,err,err,err,err
16:18:29:165,-93.39724452587953,-53.47155573034325,376.3654206556885,-0.2644690964120607,-0.06522353961780034,0.09050257675713227,391.4501020852894,-15,-3,6
16:18:29:295,-93.19434551357679,-53.39255285231128,375.53596138417197,-0.25807155553335,-0.06483936982373782,0.08739238610420626,390.5934062788632,-15,-3,5
16:18:29:416,err,err,err,err,err,err,err,err,err,err
16:18:29:537,-92.88774936412197,-53.17949828774573,374.020227791898,-0.25441800326524017,-0.08531867053293637,0.08448899089773151,389.0338337697269,-15,-4,5
16:18:29:663,err,err,err,err,err,err,err,err,err,err
16:18:29:782,-93.01743078926785,-53.328258074456215,374.81116200204457,-0.24991697077496697,-0.05344532445574601,0.08760367980705196,389.8455498030149,-14,-2,5
16:18:29:904,-93.20023889144028,-53.32216146238259,375.55736013947535,-0.27143955186927005,-0.06375421092914405,0.08464623354969167,390.6057708065429,-16,-3,5
16:18:30:030,err,err,err,err,err,err,err,err,err,err
16:18:30:151,-93.32497281117092,-53.57583249922906,376.0786409056012,-0.2666516646084321,-0.07413446273504168,0.08729830722000663,391.1714004417953,-15,-4,6
16:18:30:277,-93.03016723296508,-53.29828206877305,374.86247610866593,-0.26321848837745826,-0.05411024277082021,0.08469606199278411,389.89382513858317,-15,-2,5
16:18:30:397,-93.29514330393835,-53.508082408052125,376.1019425806758,-0.25355304750575325,-0.07657695121462625,0.09008871524073864,391.1774148133392,-15,-4,6
16:18:30:522,err,err,err,err,err,err,err,err,err,err
16:18:30:646,-93.49543901239305,-53.637441776626474,376.7768248697359,-0.2618673569107532,-0.08575364257155176,0.08991378809217745,391.8917555083045,-15,-4,6
16:18:30:764,-93.5165615646238,-53.61296356464564,376.8607331276038,-0.2617653705245858,-0.08624722240268473,0.08991619282898704,391.97411817941384,-15,-4,6
16:18:30:890,-93.2923893232743,-53.37010528990347,375.6406751747354,-0.25933545423180243,-0.07947473971111489,0.08358371809670995,390.714416025352,-15,-4,5
16:18:31:039,err,err,err,err,err,err,err,err,err,err
16:18:31:135,-92.66890212747346,-53.11123193325379,373.2724950989459,-0.2596978517931715,-0.06204086217275247,0.0851015871544937,388.2533760012548,-15,-3,5
16:18:31:259,err,err,err,err,err,err,err,err,err,err
16:18:31:381,-93.19434551357679,-53.39255285231128,375.53596138417197,-0.25807155553335,-0.06483936982373782,0.08739238610420626,390.5934062788632,-15,-3,5
16:18:31:508,-87.64855647541933,-47.79124415976926,347.5797355926437,0.9254971379186292,-0.19789641935993918,0.07416130804652131,361.63233409806645,53,-12,-1
16:18:31:626,err,err,err,err,err,err,err,err,err,err
